year,week,id,team,opp,q1,q2,q3,final,spread,OU,imp_tot,ABCD,AABC,AABB,AAAB,AAAA
2001,14,200112160chi,chi,tam,3,13,20,27,-2.5,33.0,17.75,false,true,false,false,false
2001,14,200112160cle,jax,cle,9,9,9,15,2.0,36.5,17.25,false,false,false,true,false
2001,14,200112160cle,cle,jax,0,0,7,10,-2.0,36.5,19.25,false,false,false,true,false
2001,14,200112160clt,atl,clt,0,14,17,27,4.0,46.5,21.25,false,true,false,false,false
2001,14,200112160clt,clt,atl,7,28,28,41,-4.0,46.5,25.25,false,true,false,false,false
2001,14,200112160det,min,det,7,7,24,24,-3.0,46.5,24.75,false,false,true,false,false
2001,14,200112160det,det,min,14,20,20,27,3.0,46.5,21.75,false,true,false,false,false
2001,14,200112160kan,den,kan,0,10,17,23,-2.5,37.5,20.0,false,true,false,false,false
2001,14,200112160kan,kan,den,10,13,20,26,2.5,37.5,17.5,false,true,false,false,false
2001,14,200112160nyj,cin,nyj,7,7,14,14,8.5,35.0,13.25,false,false,true,false,false
2001,14,200112160nyj,nyj,cin,0,3,3,15,-8.5,35.0,21.75,false,true,false,false,false
2001,14,200112160oti,gnb,oti,10,13,13,20,-2.5,42.5,22.5,false,false,true,false,false
2001,14,200112160oti,oti,gnb,2,15,18,26,2.5,42.5,20.0,true,false,false,false,false
2001,14,200112160rav,pit,rav,3,13,13,26,3.0,33.5,15.25,false,false,false,true,false
2001,14,200112160rav,rav,pit,0,7,7,21,-3.0,33.5,18.25,false,true,false,false,false
2001,14,200112160sea,dal,sea,0,3,3,3,5.5,36.5,15.5,false,false,false,true,false
2001,14,200112160sea,sea,dal,10,10,12,29,-5.5,36.5,21.0,false,true,false,false,false
2001,14,200112160sfo,mia,sfo,0,0,0,0,3.5,43.0,19.75,false,false,false,false,true
2001,14,200112160sfo,sfo,mia,14,14,21,21,-3.5,43.0,23.25,false,false,true,false,false
2001,14,200112160was,phi,was,0,10,17,20,-2.5,34.5,18.5,false,false,false,true,false
2001,14,200112160was,was,phi,3,6,6,6,2.5,34.5,16.0,false,false,false,true,false
2001,14,200112170nor,ram,nor,7,21,28,34,-6.0,51.0,28.5,true,false,false,false,false
2001,14,200112170nor,nor,ram,7,14,21,21,6.0,51.0,22.5,false,true,false,false,false
2001,15,200112220nwe,mia,nwe,0,3,3,13,3.0,37.0,17.0,false,false,false,true,false
2001,15,200112220nwe,nwe,mia,0,20,20,20,-3.0,37.0,20.0,false,false,false,false,true
2001,15,200112220rai,oti,rai,0,0,10,13,6.0,45.5,19.75,false,false,false,true,false
2001,15,200112220rai,rai,oti,0,0,0,10,-6.0,45.5,25.75,false,false,false,false,true
2001,15,200112220sfo,phi,sfo,0,3,3,3,3.0,40.0,18.5,false,false,false,true,false
2001,15,200112220sfo,sfo,phi,0,3,6,13,-3.0,40.0,21.5,false,true,false,false,false
2001,15,200112230atl,buf,atl,7,14,20,30,4.0,41.0,18.5,false,true,false,false,false
2001,15,200112230atl,atl,buf,10,13,23,33,-4.0,41.0,22.5,false,false,false,true,false
2001,15,200112230car,ram,car,7,21,31,38,-12.5,46.5,29.5,false,true,false,false,false
2001,15,200112230car,car,ram,7,13,23,32,12.5,46.5,17.0,false,true,false,false,false
2001,15,200112230clt,nyj,clt,3,13,19,29,1.0,47.0,23.0,false,false,true,false,false
2001,15,200112230clt,clt,nyj,0,10,17,28,-1.0,47.0,24.0,false,true,false,false,false
2001,15,200112230crd,dal,crd,3,10,10,10,3.5,37.0,16.75,false,false,false,true,false
2001,15,200112230crd,crd,dal,0,17,17,17,-3.5,37.0,20.25,false,false,false,true,false
2001,15,200112230gnb,cle,gnb,0,7,7,7,7.5,37.0,14.75,false,false,false,true,false
2001,15,200112230gnb,gnb,cle,13,23,23,30,-7.5,37.0,22.25,false,false,false,true,false
2001,15,200112230kan,sdg,kan,7,7,14,17,3.5,40.0,18.25,false,false,false,true,false
2001,15,200112230kan,kan,sdg,7,7,10,20,-3.5,40.0,21.75,false,false,true,false,false
2001,15,200112230min,jax,min,10,16,23,33,2.5,45.5,21.5,false,true,false,false,false
2001,15,200112230min,min,jax,0,3,3,3,-2.5,45.5,24.0,false,false,false,true,false
2001,15,200112230nyg,sea,nyg,7,17,24,24,3.0,34.0,15.5,false,false,true,false,false
2001,15,200112230nyg,nyg,sea,7,17,17,27,-3.0,34.0,18.5,false,false,false,false,true
2001,15,200112230pit,det,pit,7,14,14,14,10.0,36.0,13.0,false,false,false,true,false
2001,15,200112230pit,pit,det,14,27,37,47,-10.0,36.0,23.0,false,false,false,true,false
2001,15,200112230rav,cin,rav,0,0,0,0,10.5,33.5,11.5,false,false,false,false,true
2001,15,200112230rav,rav,cin,3,13,13,16,-10.5,33.5,22.0,false,false,false,true,false
2001,15,200112230tam,nor,tam,0,0,7,21,2.5,38.0,17.75,false,true,false,false,false
2001,15,200112230tam,tam,nor,17,30,33,48,-2.5,38.0,20.25,true,false,false,false,false
2001,15,200112230was,chi,was,3,10,10,20,1.0,33.0,16.0,false,false,false,true,false
2001,15,200112230was,was,chi,7,10,13,15,-1.0,33.0,17.0,true,false,false,false,false
2001,16,200112290tam,rav,tam,0,7,7,10,1.5,34.0,16.25,false,false,true,false,false
2001,16,200112290tam,tam,rav,3,16,16,22,-1.5,34.0,17.75,false,true,false,false,false
2001,16,200112300car,crd,car,7,27,30,30,1.0,39.5,19.25,false,false,true,false,false
2001,16,200112300car,car,crd,0,7,7,7,-1.0,39.5,20.25,false,false,false,true,false
2001,16,200112300cin,pit,cin,14,17,23,23,-8.0,33.5,20.75,false,true,false,false,false
2001,16,200112300cin,cin,pit,0,10,10,26,8.0,33.5,12.75,false,false,false,true,false
2001,16,200112300dal,sfo,dal,0,14,14,21,-6.5,39.5,23.0,false,true,false,false,false
2001,16,200112300dal,dal,sfo,0,10,24,27,6.5,39.5,16.5,false,true,false,false,false
2001,16,200112300den,rai,den,3,10,17,17,1.0,41.0,20.0,false,true,false,false,false
2001,16,200112300den,den,rai,3,13,13,23,-1.0,41.0,21.0,false,false,false,false,true
2001,16,200112300det,chi,det,14,17,17,24,-5.5,38.5,22.0,false,false,true,false,false
2001,16,200112300det,det,chi,0,0,0,0,5.5,38.5,16.5,false,false,false,false,true
2001,16,200112300gnb,min,gnb,0,3,6,13,12.0,40.0,14.0,false,true,false,false,false
2001,16,200112300gnb,gnb,min,0,7,7,24,-12.0,40.0,26.0,false,true,false,false,false
2001,16,200112300jax,kan,jax,7,17,27,30,4.5,40.0,17.75,false,false,false,true,false
2001,16,200112300jax,jax,kan,7,17,17,26,-4.5,40.0,22.25,false,false,false,true,false
2001,16,200112300mia,atl,mia,7,7,7,14,7.0,38.5,15.75,false,false,false,true,false
2001,16,200112300mia,mia,atl,7,21,21,21,-7.0,38.5,22.75,false,false,false,true,false
2001,16,200112300nor,was,nor,0,13,30,40,5.0,39.5,17.25,false,false,false,true,false
2001,16,200112300nor,nor,was,10,10,10,10,-5.0,39.5,22.25,false,false,false,false,true
2001,16,200112300nyj,buf,nyj,0,7,14,14,7.0,37.0,15.0,false,true,false,false,false
2001,16,200112300nyj,nyj,buf,3,6,6,9,-7.0,37.0,22.0,false,true,false,false,false
2001,16,200112300oti,cle,oti,14,24,24,41,5.0,37.5,16.25,false,false,false,true,false
2001,16,200112300oti,oti,cle,14,24,31,38,-5.0,37.5,21.25,false,true,false,false,false
2001,16,200112300phi,nyg,phi,0,0,10,21,5.0,34.5,14.75,false,false,false,true,false
2001,16,200112300phi,phi,nyg,7,7,7,24,-5.0,34.5,19.75,false,false,false,true,false
2001,16,200112300ram,clt,ram,7,14,17,17,13.0,58.5,22.75,false,false,false,true,false
2001,16,200112300ram,ram,clt,7,35,35,42,-13.0,58.5,35.75,false,true,false,false,false
2001,16,200112300sdg,sea,sdg,0,14,22,25,1.5,39.0,18.75,true,false,false,false,false
2001,16,200112300sdg,sdg,sea,10,13,16,22,-1.5,39.0,20.25,true,false,false,false,false
2002,17,200201060car,nwe,car,10,10,24,38,-6.5,36.0,21.25,false,true,false,false,false
2002,17,200201060car,car,nwe,0,3,6,6,6.5,36.0,14.75,false,true,false,false,false
2002,17,200201060chi,jax,chi,0,0,6,13,6.0,33.5,13.75,false,true,false,false,false
2002,17,200201060chi,chi,jax,3,13,23,33,-6.0,33.5,19.75,false,false,false,false,true
2002,17,200201060clt,den,clt,0,7,10,10,2.0,51.0,24.5,false,false,false,true,false
2002,17,200201060clt,clt,den,9,19,22,29,-2.0,51.0,26.5,false,false,false,true,false
2002,17,200201060det,dal,det,0,7,7,10,-3.0,36.0,19.5,false,false,true,false,false
2002,17,200201060det,det,dal,0,6,9,15,3.0,36.0,16.5,true,false,false,false,false
2002,17,200201060mia,buf,mia,0,0,7,7,6.5,36.5,15.0,false,false,true,false,false
2002,17,200201060mia,mia,buf,3,13,13,34,-6.5,36.5,21.5,false,false,false,true,false
2002,17,200201060nor,sfo,nor,14,21,24,38,-2.5,46.5,24.5,false,true,false,false,false
2002,17,200201060nor,nor,sfo,0,0,0,0,2.5,46.5,22.0,false,false,false,false,true
2002,17,200201060nyg,gnb,nyg,14,17,34,34,-3.0,36.5,19.75,false,false,false,true,false
2002,17,200201060nyg,nyg,gnb,7,10,10,25,3.0,36.5,16.75,false,true,false,false,false
2002,17,200201060oti,cin,oti,0,14,20,23,5.5,37.5,16.0,false,true,false,false,false
2002,17,200201060oti,oti,cin,7,14,21,21,-5.5,37.5,21.5,false,true,false,false,false
2002,17,200201060pit,cle,pit,7,7,7,7,7.0,34.5,13.75,false,false,false,false,true
2002,17,200201060pit,pit,cle,0,7,21,28,-7.0,34.5,20.75,true,false,false,false,false
2002,17,200201060rai,nyj,rai,7,14,21,24,4.5,41.5,18.5,false,true,false,false,false
2002,17,200201060rai,rai,nyj,3,16,19,22,-4.5,41.5,23.0,true,false,false,false,false
2002,17,200201060ram,atl,ram,0,6,13,13,14.5,48.0,16.75,false,true,false,false,false
2002,17,200201060ram,ram,atl,10,17,31,31,-14.5,48.0,31.25,false,true,false,false,false
2002,17,200201060sea,kan,sea,0,0,10,18,3.5,40.0,18.25,false,false,false,true,false
2002,17,200201060sea,sea,kan,0,14,21,21,-3.5,40.0,21.75,false,true,false,false,false
2002,17,200201060tam,phi,tam,0,3,3,17,3.0,33.0,15.0,false,true,false,false,false
2002,17,200201060tam,tam,phi,3,13,13,13,-3.0,33.0,18.0,false,false,false,false,true
2002,17,200201060was,crd,was,7,17,17,17,3.5,36.5,16.5,false,false,false,false,true
2002,17,200201060was,was,crd,0,6,12,20,-3.5,36.5,20.0,false,true,false,false,false
2002,17,200201070rav,min,rav,3,3,3,3,10.0,37.5,13.75,false,false,false,false,true
2002,17,200201070rav,rav,min,0,9,12,19,-10.0,37.5,23.75,false,true,false,false,false
2002,18,200201120phi,tam,phi,3,9,9,9,3.5,33.0,14.75,false,false,false,true,false
2002,18,200201120phi,phi,tam,3,17,24,31,-3.5,33.0,18.25,true,false,false,false,false
2002,18,200201120rai,nyj,rai,0,3,10,24,4.5,42.0,18.75,false,true,false,false,false
2002,18,200201120rai,rai,nyj,6,16,16,38,-4.5,42.0,23.25,false,false,false,true,false
2002,18,200201130gnb,sfo,gnb,0,7,7,15,3.5,39.0,17.75,false,true,false,false,false
2002,18,200201130gnb,gnb,sfo,6,6,15,25,-3.5,39.0,21.25,false,false,true,false,false
2002,18,200201130mia,rav,mia,0,7,14,20,2.5,33.0,15.25,false,true,false,false,false
2002,18,200201130mia,mia,rav,3,3,3,3,-2.5,33.0,17.75,false,false,false,false,true
2002,19,200201190chi,phi,chi,6,13,20,33,3.0,32.5,14.75,false,true,false,false,false
2002,19,200201190chi,chi,phi,0,7,14,19,-3.0,32.5,17.75,true,false,false,false,false
2002,19,200201190nwe,rai,nwe,0,7,13,13,3.0,41.5,19.25,false,true,false,false,false
2002,19,200201190nwe,nwe,rai,0,0,3,16,-3.0,41.5,22.25,false,true,false,false,false
2002,19,200201200pit,rav,pit,0,3,10,10,5.5,32.0,13.25,false,false,false,true,false
2002,19,200201200pit,pit,rav,10,20,20,27,-5.5,32.0,18.75,false,false,false,true,false
2002,19,200201200ram,gnb,ram,7,10,10,17,11.0,54.5,21.75,false,false,true,false,false
2002,19,200201200ram,ram,gnb,7,24,38,45,-11.0,54.5,32.75,true,false,false,false,false
2002,20,200201270pit,nwe,pit,7,14,21,24,10.0,35.5,12.75,false,true,false,false,false
2002,20,200201270pit,pit,nwe,0,3,17,17,-10.0,35.5,22.75,false,true,false,false,false
2002,20,200201270pit,nwe,pit,7,14,21,24,10.0,35.5,12.75,false,true,false,false,false
2002,20,200201270pit,pit,nwe,0,3,17,17,-10.0,35.5,22.75,false,true,false,false,false
2002,20,200201270ram,phi,ram,3,17,17,24,11.0,51.0,20.0,false,true,false,false,false
2002,20,200201270ram,ram,phi,10,13,22,29,-11.0,51.0,31.0,true,false,false,false,false
2002,20,200201270ram,phi,ram,3,17,17,24,11.0,51.0,20.0,false,true,false,false,false
2002,20,200201270ram,ram,phi,10,13,22,29,-11.0,51.0,31.0,true,false,false,false,false
2002,20,200202030nwe,ram,nwe,3,3,3,17,-14.0,52.5,33.25,false,false,false,true,false
2002,20,200202030nwe,nwe,ram,0,14,17,20,14.0,52.5,19.25,false,true,false,false,false
2002,20,200202030nwe,ram,nwe,3,3,3,17,-14.0,52.5,33.25,false,false,false,true,false
2002,20,200202030nwe,nwe,ram,0,14,17,20,14.0,52.5,19.25,false,true,false,false,false
2002,1,200209050nyg,sfo,nyg,3,3,10,16,-4.0,39.0,21.5,false,true,false,false,false
2002,1,200209050nyg,nyg,sfo,3,6,6,13,4.0,39.0,17.5,false,false,true,false,false
2002,1,200209080buf,nyj,buf,0,17,20,37,-3.0,43.0,23.0,false,false,true,false,false
2002,1,200209080buf,buf,nyj,3,17,24,31,3.0,43.0,20.0,true,false,false,false,false
2002,1,200209080car,rav,car,7,7,7,7,0.0,33.0,16.5,false,false,false,false,true
2002,1,200209080car,car,rav,7,10,10,10,0.0,33.0,16.5,false,false,false,true,false
2002,1,200209080chi,min,chi,3,20,20,23,4.5,41.0,18.25,false,false,true,false,false
2002,1,200209080chi,chi,min,7,10,13,27,-4.5,41.0,22.75,false,true,false,false,false
2002,1,200209080cin,sdg,cin,10,20,27,34,3.0,37.0,17.0,false,true,false,false,false
2002,1,200209080cin,cin,sdg,0,0,3,6,-3.0,37.0,20.0,false,true,false,false,false
2002,1,200209080cle,kan,cle,7,14,17,40,2.0,36.0,17.0,false,true,false,false,false
2002,1,200209080cle,cle,kan,6,20,27,39,-2.0,36.0,19.0,true,false,false,false,false
2002,1,200209080den,ram,den,0,6,13,16,-3.0,51.0,27.0,false,true,false,false,false
2002,1,200209080den,den,ram,7,16,16,23,3.0,51.0,24.0,false,true,false,false,false
2002,1,200209080gnb,atl,gnb,0,21,24,34,7.0,42.5,17.75,false,true,false,false,false
2002,1,200209080gnb,gnb,atl,3,13,27,37,-7.0,42.5,24.75,false,false,true,false,false
2002,1,200209080htx,dal,htx,0,3,10,10,-8.5,33.5,21.0,false,false,false,true,false
2002,1,200209080htx,htx,dal,7,10,10,19,8.5,33.5,12.5,false,true,false,false,false
2002,1,200209080jax,clt,jax,7,14,21,28,-3.5,44.0,23.75,true,false,false,false,false
2002,1,200209080jax,jax,clt,0,7,17,25,3.5,44.0,20.25,false,true,false,false,false
2002,1,200209080mia,det,mia,0,7,14,21,9.5,35.5,13.0,true,false,false,false,false
2002,1,200209080mia,mia,det,7,28,42,49,-9.5,35.5,22.5,true,false,false,false,false
2002,1,200209080oti,phi,oti,14,24,24,24,2.0,37.0,17.5,false,false,false,false,true
2002,1,200209080oti,oti,phi,7,10,13,27,-2.0,37.0,19.5,false,true,false,false,false
2002,1,200209080rai,sea,rai,7,7,7,17,7.5,40.0,16.25,false,false,false,false,true
2002,1,200209080rai,rai,sea,7,28,31,31,-7.5,40.0,23.75,false,true,false,false,false
2002,1,200209080tam,nor,tam,6,13,20,26,6.0,37.5,15.75,false,true,false,false,false
2002,1,200209080tam,tam,nor,0,3,10,20,-6.0,37.5,21.75,false,false,false,true,false
2002,1,200209080was,crd,was,10,13,16,23,6.0,44.5,19.25,false,true,false,false,false
2002,1,200209080was,was,crd,3,10,24,31,-6.0,44.5,25.25,true,false,false,false,false
2002,1,200209090nwe,pit,nwe,7,7,7,14,-2.5,37.5,20.0,false,false,false,true,false
2002,1,200209090nwe,nwe,pit,7,10,27,30,2.5,37.5,17.5,false,false,true,false,false
2002,2,200209150atl,chi,atl,0,7,14,14,2.5,45.0,21.25,false,true,false,false,false
2002,2,200209150atl,atl,chi,0,10,13,13,-2.5,45.0,23.75,false,false,true,false,false
2002,2,200209150car,det,car,0,0,7,7,3.0,35.5,16.25,false,false,true,false,false
2002,2,200209150car,car,det,0,10,24,31,-3.0,35.5,19.25,false,true,false,false,false
2002,2,200209150cle,cin,cle,0,0,0,7,3.5,39.0,17.75,false,false,false,true,false
2002,2,200209150cle,cle,cin,3,17,17,20,-3.5,39.0,21.25,false,true,false,false,false
2002,2,200209150clt,mia,clt,14,21,21,21,0.0,47.0,23.5,false,false,false,true,false
2002,2,200209150clt,clt,mia,0,3,3,13,0.0,47.0,23.5,false,false,false,true,false
2002,2,200209150dal,oti,dal,7,10,10,13,-3.5,37.5,20.5,false,true,false,false,false
2002,2,200209150dal,dal,oti,0,7,14,21,3.5,37.5,17.0,true,false,false,false,false
2002,2,200209150kan,jax,kan,0,9,9,23,3.5,46.0,21.25,false,true,false,false,false
2002,2,200209150kan,kan,jax,3,6,6,16,-3.5,46.0,24.75,false,false,false,true,false
2002,2,200209150min,buf,min,6,13,23,45,3.5,49.0,22.75,false,true,false,false,false
2002,2,200209150min,min,buf,3,13,26,39,-3.5,49.0,26.25,false,true,false,false,false
2002,2,200209150nor,gnb,nor,0,10,17,20,-2.5,45.5,24.0,false,false,false,true,false
2002,2,200209150nor,nor,gnb,7,21,28,35,2.5,45.5,21.5,true,false,false,false,false
2002,2,200209150nyj,nwe,nyj,0,10,27,44,1.0,41.0,20.0,false,true,false,false,false
2002,2,200209150nyj,nyj,nwe,0,0,7,7,-1.0,41.0,21.0,false,false,true,false,false
2002,2,200209150pit,rai,pit,10,17,20,30,4.0,39.5,17.75,false,false,false,true,false
2002,2,200209150pit,pit,rai,7,10,17,17,-4.0,39.5,21.75,false,false,false,true,false
2002,2,200209150ram,nyg,ram,3,17,20,26,12.0,46.0,17.0,true,false,false,false,false
2002,2,200209150ram,ram,nyg,0,7,14,21,-12.0,46.0,29.0,true,false,false,false,false
2002,2,200209150rav,tam,rav,10,13,18,25,-4.5,32.0,18.25,true,false,false,false,false
2002,2,200209150rav,rav,tam,0,0,0,0,4.5,32.0,13.75,false,false,false,false,true
2002,2,200209150sdg,htx,sdg,0,3,3,3,13.5,34.0,10.25,false,false,false,true,false
2002,2,200209150sdg,sdg,htx,14,17,17,24,-13.5,34.0,23.75,false,false,true,false,false
2002,2,200209150sea,crd,sea,3,3,10,24,4.0,40.5,18.25,false,true,false,false,false
2002,2,200209150sea,sea,crd,3,10,10,13,-4.0,40.5,22.25,false,false,true,false,false
2002,2,200209150sfo,den,sfo,0,3,10,24,3.5,44.0,20.25,false,true,false,false,false
2002,2,200209150sfo,sfo,den,0,7,7,14,-3.5,44.0,23.75,false,true,false,false,false
2002,2,200209160was,phi,was,14,23,30,37,-3.0,44.0,23.5,true,false,false,false,false
2002,2,200209160was,was,phi,0,7,7,7,3.0,44.0,20.5,false,false,false,true,false
2002,3,200209220atl,cin,atl,0,3,3,3,7.0,42.5,17.75,false,false,false,true,false
2002,3,200209220atl,atl,cin,13,20,27,30,-7.0,42.5,24.75,false,true,false,false,false
2002,3,200209220chi,nor,chi,0,14,21,29,-2.0,40.5,21.25,true,false,false,false,false
2002,3,200209220chi,chi,nor,10,20,20,23,2.0,40.5,19.25,false,false,false,true,false
2002,3,200209220crd,sdg,crd,0,14,14,23,-2.5,39.0,20.75,false,true,false,false,false
2002,3,200209220crd,crd,sdg,7,7,7,15,2.5,39.0,18.25,false,false,false,true,false
2002,3,200209220den,buf,den,0,7,10,23,7.5,47.0,19.75,false,true,false,false,false
2002,3,200209220den,den,buf,7,14,21,28,-7.5,47.0,27.25,true,false,false,false,false
2002,3,200209220det,gnb,det,7,17,31,37,-7.5,44.0,25.75,false,false,false,true,false
2002,3,200209220det,det,gnb,7,17,17,31,7.5,44.0,18.25,false,false,false,true,false
2002,3,200209220htx,clt,htx,7,13,13,23,-10.5,38.0,24.25,false,false,false,true,false
2002,3,200209220htx,htx,clt,0,0,3,3,10.5,38.0,13.75,false,false,true,false,false
2002,3,200209220mia,nyj,mia,0,3,3,3,6.0,40.5,17.25,false,false,false,true,false
2002,3,200209220mia,mia,nyj,10,13,13,30,-6.0,40.5,23.25,false,false,true,false,false
2002,3,200209220min,car,min,0,0,7,21,6.5,44.5,19.0,false,true,false,false,false
2002,3,200209220min,min,car,0,7,7,14,-6.5,44.5,25.5,false,true,false,false,false
2002,3,200209220nwe,kan,nwe,3,10,17,38,8.5,43.5,17.5,true,false,false,false,false
2002,3,200209220nwe,nwe,kan,0,9,17,41,-8.5,43.5,26.0,true,false,false,false,false
2002,3,200209220nyg,sea,nyg,3,6,6,6,5.5,39.0,16.75,false,false,false,true,false
2002,3,200209220nyg,nyg,sea,0,0,3,9,-5.5,39.0,22.25,false,true,false,false,false
2002,3,200209220oti,cle,oti,7,7,14,31,4.5,40.5,18.0,false,true,false,false,false
2002,3,200209220oti,oti,cle,7,21,21,28,-4.5,40.5,22.5,false,true,false,false,false
2002,3,200209220phi,dal,phi,10,10,13,13,10.0,36.5,13.25,false,false,true,false,false
2002,3,200209220phi,phi,dal,3,20,34,44,-10.0,36.5,23.25,false,true,false,false,false
2002,3,200209220sfo,was,sfo,0,10,10,10,10.0,44.0,17.0,false,false,false,false,true
2002,3,200209220sfo,sfo,was,7,17,20,20,-10.0,44.0,27.0,false,false,true,false,false
2002,3,200209230tam,ram,tam,7,7,7,14,-1.5,44.0,22.75,false,false,false,true,false
2002,3,200209230tam,tam,ram,3,13,13,26,1.5,44.0,21.25,false,false,false,true,false
2002,4,200209290buf,chi,buf,7,14,17,27,3.0,46.5,21.75,false,false,false,true,false
2002,4,200209290buf,buf,chi,7,17,20,33,-3.0,46.5,24.75,false,true,false,false,false
2002,4,200209290cin,tam,cin,0,21,28,35,-6.5,33.5,20.0,true,false,false,false,false
2002,4,200209290cin,cin,tam,7,7,7,7,6.5,33.5,13.5,false,false,false,false,true
2002,4,200209290crd,nyg,crd,7,7,7,7,-3.0,38.5,20.75,false,false,false,false,true
2002,4,200209290crd,crd,nyg,0,7,7,21,3.0,38.5,17.75,false,true,false,false,false
2002,4,200209290det,nor,det,0,7,15,21,-9.0,45.0,27.0,true,false,false,false,false
2002,4,200209290det,det,nor,13,20,23,26,9.0,45.0,18.0,false,true,false,false,false
2002,4,200209290gnb,car,gnb,7,7,7,14,6.5,41.5,17.5,false,false,false,true,false
2002,4,200209290gnb,gnb,car,3,10,10,17,-6.5,41.5,24.0,false,true,false,false,false
2002,4,200209290jax,nyj,jax,0,3,3,3,3.5,41.5,19.0,false,false,false,true,false
2002,4,200209290jax,jax,nyj,7,14,28,28,-3.5,41.5,22.5,false,true,false,false,false
2002,4,200209290kan,mia,kan,7,16,23,30,-3.0,44.5,23.75,true,false,false,false,false
2002,4,200209290kan,kan,mia,10,24,31,48,3.0,44.5,20.75,true,false,false,false,false
2002,4,200209290phi,htx,phi,7,7,17,17,19.0,36.0,8.5,false,false,false,false,true
2002,4,200209290phi,phi,htx,3,20,28,35,-19.0,36.0,27.5,true,false,false,false,false
2002,4,200209290pit,cle,pit,3,6,6,13,6.0,44.0,19.0,false,false,true,false,false
2002,4,200209290pit,pit,cle,0,6,6,16,-6.0,44.0,25.0,false,false,false,true,false
2002,4,200209290rai,oti,rai,7,7,19,25,6.5,45.0,19.25,false,true,false,false,false
2002,4,200209290rai,rai,oti,21,31,38,52,-6.5,45.0,25.75,false,true,false,false,false
2002,4,200209290ram,dal,ram,7,7,7,13,12.0,44.0,16.0,false,false,false,true,false
2002,4,200209290ram,ram,dal,0,7,10,10,-12.0,44.0,28.0,false,false,false,true,false
2002,4,200209290sdg,nwe,sdg,7,14,14,14,-3.0,40.5,21.75,false,false,false,true,false
2002,4,200209290sdg,sdg,nwe,7,14,21,21,3.0,40.5,18.75,false,true,false,false,false
2002,4,200209290sea,min,sea,7,10,17,23,3.0,44.0,20.5,false,true,false,false,false
2002,4,200209290sea,sea,min,14,45,45,48,-3.0,44.0,23.5,false,true,false,false,false
2002,4,200209300rav,den,rav,3,3,16,23,-9.0,35.0,22.0,false,false,false,true,false
2002,4,200209300rav,rav,den,0,31,34,34,9.0,35.0,13.0,false,true,false,false,false
2002,5,200210060atl,tam,atl,0,3,10,20,2.5,38.5,18.0,false,false,false,true,false
2002,5,200210060atl,atl,tam,3,3,6,6,-2.5,38.5,20.5,false,false,true,false,false
2002,5,200210060buf,rai,buf,7,21,28,49,-3.0,53.5,28.25,true,false,false,false,false
2002,5,200210060buf,buf,rai,0,21,31,31,3.0,53.5,25.25,false,false,false,true,false
2002,5,200210060car,crd,car,0,6,6,16,5.0,35.0,15.0,false,false,false,true,false
2002,5,200210060car,car,crd,0,7,13,13,-5.0,35.0,20.0,false,true,false,false,false
2002,5,200210060cle,rav,cle,0,13,23,26,6.0,36.5,15.25,false,true,false,false,false
2002,5,200210060cle,cle,rav,0,0,0,21,-6.0,36.5,21.25,false,false,false,true,false
2002,5,200210060clt,cin,clt,0,7,14,21,13.5,43.0,14.75,true,false,false,false,false
2002,5,200210060clt,clt,cin,7,21,21,28,-13.5,43.0,28.25,false,true,false,false,false
2002,5,200210060dal,nyg,dal,0,14,14,21,-1.5,34.5,18.0,false,true,false,false,false
2002,5,200210060dal,dal,nyg,0,10,10,17,1.5,34.5,16.5,false,false,false,true,false
2002,5,200210060den,sdg,den,0,0,3,9,6.5,39.5,16.5,false,true,false,false,false
2002,5,200210060den,den,sdg,7,19,19,26,-6.5,39.5,23.0,false,true,false,false,false
2002,5,200210060jax,phi,jax,0,7,10,25,-3.0,42.5,22.75,false,true,false,false,false
2002,5,200210060jax,jax,phi,3,14,14,28,3.0,42.5,19.75,false,true,false,false,false
2002,5,200210060mia,nwe,mia,0,0,6,13,3.0,43.5,20.25,false,true,false,false,false
2002,5,200210060mia,mia,nwe,6,16,23,26,-3.0,43.5,23.25,false,false,false,true,false
2002,5,200210060nor,pit,nor,0,14,21,29,3.0,43.5,20.25,true,false,false,false,false
2002,5,200210060nor,nor,pit,10,19,29,32,-3.0,43.5,23.25,false,true,false,false,false
2002,5,200210060nyj,kan,nyj,3,12,15,29,-3.0,46.5,24.75,true,false,false,false,false
2002,5,200210060nyj,nyj,kan,7,15,15,25,3.0,46.5,21.75,false,false,false,true,false
2002,5,200210060oti,was,oti,3,10,24,31,3.5,43.5,20.0,true,false,false,false,false
2002,5,200210060oti,oti,was,0,14,14,14,-3.5,43.5,23.5,false,false,false,true,false
2002,5,200210060sfo,ram,sfo,3,3,6,13,6.0,41.5,17.75,false,false,false,true,false
2002,5,200210060sfo,sfo,ram,10,27,27,37,-6.0,41.5,23.75,false,false,false,true,false
2002,5,200210070chi,gnb,chi,14,24,31,34,1.0,44.0,21.5,false,false,false,true,false
2002,5,200210070chi,chi,gnb,7,14,14,21,-1.0,44.0,22.5,false,true,false,false,false
2002,6,200210130cin,pit,cin,7,24,31,34,-6.5,40.5,23.5,false,true,false,false,false
2002,6,200210130cin,cin,pit,0,0,7,7,6.5,40.5,17.0,false,false,true,false,false
2002,6,200210130clt,rav,clt,6,6,13,20,6.5,42.0,17.75,false,true,false,false,false
